id,user_id,rating
the+naked+gun+33+the+final+insult+1994,380675,1
jarhead+2005,647765,3
contact+1997,390751,5
the+nightmare+before+christmas+1993,10501,4
forrest+gump+1994,434838,5
twister+1996,392918,2
big+fish+2003,177163,4
babe+1995,930567,4
stranger+than+paradise+1984,753693,5
the+lion+king+1994,102635,4
stuart+little+1999,644335,2
aliens+1986,780396,5
old+yeller+1957,478973,5
star+trek+ii+the+wrath+of+khan+1982,378199,2
pleasantville+1998,547822,5
return+of+the+jedi+1983,758943,4
city+of+god+2002,737846,5
mission+impossible+1996,610976,4
dog+day+afternoon+1975,967631,4
quiz+show+1994,218457,3
the+truman+show+1998,786278,4
apollo+13+1995,899428,4
braveheart+1995,935433,5
the+illusionist+2006,789568,4
ransom+1996,3840,4
the+firm+1993,1237,4
beauty+and+the+beast+1991,751801,5
the+princess+bride+1987,281961,5
four+weddings+and+a+funeral+1994,679837,4
event+horizon+1997,465683,4
titanic+1997,623727,1
a+bugs+life+1998,85606,2
a+cock+and+bull+story+2005,308752,4
twister+1996,895511,4
the+hurt+locker+2008,981354,2
antz+1998,14572,2
interview+with+the+vampire+1994,94056,4
postcards+from+the+edge+1990,24964,3
casper+1995,561364,2
carlitos+way+1993,803057,3
the+number+23+2007,785126,3
strange+days+1995,13896,4
mrs+palfrey+at+the+claremont+2005,928957,5
south+park+bigger_+longer++uncut+1999,845947,4
austin+powers+international+man+of+mystery+1997,837699,4
mrs.+doubtfire+1993,329760,3
while+you+were+sleeping+1995,263384,5
chocolat+2000,39174,3
reservoir+dogs+1992,301258,4
the+40+year+old+virgin+2005,412999,3
the+lion+king+1994,787831,3
austin+powers+the+spy+who+shagged+me+1999,721270,4
the+idolmaker+1980,896943,3
reality+bites+1994,742731,4
traitor+2008,632254,4
the+african+queen+1951,617621,5
heat+1995,318859,5
ghostbusters+ii+1989,301887,4
ponyo+2008,70650,4
the+silence+of+the+lambs+1991,983409,4
the+pursuit+of+happyness+2006,743527,5
my+cousin+vinny+1992,232896,4
one+flew+over+the+cuckoos+nest+1975,756492,3
cool+runnings+1993,569653,3
fantasia+2000+1999,783507,3
spawn+1997,23877,1
arachnophobia+1990,85606,1
holiday+inn+1942,526678,5
strictly+ballroom+1992,410943,1
rules+of+engagement+2000,955346,3
rebel+without+a+cause+1955,277261,4
twister+1996,995731,4
austin+powers+in+goldmember+2002,312318,4
the+net+1995,526044,2
28+days+2000,729347,2
searching+for+bobby+fischer+1993,675225,4
toy+story+1995,335283,4
airplane+1980,12920,4
kull+the+conqueror+1997,757560,3
amlie+2001,372620,4
cemetery+man+1994,236449,3
spy+hard+1996,436402,3
much+ado+about+nothing+1993,91700,4
spy+hard+1996,898894,3
morgan+a+suitable+case+for+treatment+1966,796025,2
tin+cup+1996,899905,3
shaft+2000,621746,2
eraser+1996,928274,3
the+experiment+2001,761469,4
braveheart+1995,582580,4
dumb+and+dumber+1994,480324,3
species+1995,625133,3
capote+2005,346292,4
the+three+musketeers+1993,998837,4
a+clockwork+orange+1971,444982,4
the+nutty+professor+1996,806074,2
to+catch+a+thief+1955,459454,3
it+happened+one+night+1934,804542,4
when+harry+met+sally...+1989,387066,4
the+birds+1963,138920,5
jumanji+1995,220976,4
the+wrong+trousers+1993,174551,3
stardust+2007,336118,3
blazing+saddles+1974,819164,3
doctor+dolittle+1998,441536,2
disclosure+1994,932449,3
big+daddy+1999,35506,3
the+good_+the+bad+and+the+ugly+1966,421597,3
babe+1995,325680,5
terminator+2+judgment+day+1991,181467,3
persepolis+2007,306877,4
scream+2+1997,767795,3
cliffhanger+1993,892891,3
k-9+1989,184002,4
hannibal+2001,59700,4
drop+zone+1994,745302,3
the+insider+1999,635108,5
office+space+1999,95609,4
the+artist+2011,302474,4
the+godfather+part+ii+1974,522195,4
that+thing+you+do+1996,115555,4
before+the+rain+1994,450104,5
fargo+1996,67504,5
the+dark+knight+2008,31754,4
crocodile+dundee+in+los+angeles+2001,775639,3
outbreak+1995,993646,4
jay+and+silent+bob+strike+back+2001,921215,2
highlander+1986,617231,1
the+sting+1973,510080,4
its+a+wonderful+life+1946,277110,5
the+godfather+part+ii+1974,176710,5
kate++leopold+2001,684459,4
so+i+married+an+axe+murderer+1993,828469,3
the+sting+1973,364672,5
sophies+choice+1982,129006,5
heavy+metal+1981,607633,5
free+willy+1993,867932,2
star+trek+iv+the+voyage+home+1986,717773,4
the+bourne+supremacy+2004,264413,3
good+will+hunting+1997,662600,4
the+little+shop+of+horrors+1960,783507,5
dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,604878,5
the+mask+1994,35905,2
the+last+samurai+2003,424776,3
the+nightmare+before+christmas+1993,601212,5
the+producers+1967,966224,5
gandhi+1982,277995,3
crouching+tiger_+hidden+dragon+2000,379351,5
the+net+1995,209794,2
schindlers+list+1993,214990,5
erin+brockovich+2000,192466,4
beetlejuice+1988,72739,4
strictly+ballroom+1992,717664,5
the+river+wild+1994,513193,4
waterworld+1995,816051,4
twin+peaks+fire+walk+with+me+1992,405274,4
boys+on+the+side+1995,759541,5
the+juror+1996,699995,3
edtv+1999,829999,2
the+fox+and+the+hound+1981,402794,4
speed+1994,134035,3
the+lord+of+the+rings+the+two+towers+2002,436342,4
key+largo+1948,191104,5
the+lord+of+the+rings+1978,701254,3
earthquake+1974,68063,3
lara+croft+tomb+raider+2001,643359,3
the+wrong+trousers+1993,510840,5
donnie+darko+2001,112401,4
love++other+drugs+2010,42601,4
rumble+in+the+bronx+1995,770920,3
the+net+1995,480454,3
pretty+woman+1990,330207,5
hot+shots+part+deux+1993,819857,3
men+in+black+ii+2002,478154,2
dolores+claiborne+1995,308195,4
the+help+2011,211171,5
independence+day+1996,621496,3
babe+1995,199595,5
adaptation.+2002,942959,4
the+40+year+old+virgin+2005,312808,4
scent+of+a+woman+1992,816903,5
hellboy+2004,341925,2
baseketball+1998,278069,3
the+indian+in+the+cupboard+1995,365014,4
the+garden+of+the+finzi-continis+1970,697936,4
robocop+1987,174551,2
cliffhanger+1993,304338,4
liar+liar+1997,544160,5
much+ado+about+nothing+1993,82488,4
philadelphia+1993,135082,2
monsoon+wedding+2001,840252,4
romancing+the+stone+1984,52763,3
epic+movie+2007,596091,4
the+cable+guy+1996,740452,3
clueless+1995,161935,3
dave+1993,35506,4
the+madness+of+king+george+1994,959917,4
return+of+the+jedi+1983,763663,4
grumpy+old+men+1993,289323,2
proof+of+life+2000,238825,4
field+of+dreams+1989,406099,4
animal+house+1978,147271,4
where+the+truth+lies+2005,667805,4
the+piano+1993,482918,4
the+empire+strikes+back+1980,132646,5
300+2006,984815,4
circle+of+friends+1995,312990,4
monsters_+inc.+2001,703387,4
fearless+1993,896943,4
curse+of+the+puppet+master+1998,639138,2
back+to+the+future+1985,965125,3
terminator+2+judgment+day+1991,908843,2
mary+poppins+1964,596029,4
candyman+1992,748882,1
time+bandits+1981,12148,3
waking+life+2001,322755,5
best+in+show+2000,561374,2
sea+of+love+1989,896923,4
grumpier+old+men+1995,353242,4
match+point+2005,620182,4
while+you+were+sleeping+1995,543766,5
sense+and+sensibility+1995,22951,4
the+royal+tenenbaums+2001,392193,5
lifeboat+1944,297922,3
tomorrow+never+dies+1997,967643,3
true+lies+1994,25158,5
outbreak+1995,777294,3
fatal+attraction+1987,985946,4
boys+1996,851668,1
apocalypse+now+1979,89340,4
the+iron+giant+1999,971213,3
my+cousin+vinny+1992,542171,5
mrs.+doubtfire+1993,436649,3
a+beautiful+mind+2001,299144,5
north+by+northwest+1959,111312,4
what+happened+was...+1994,529692,3
the+lord+of+the+rings+the+fellowship+of+the+ring+2001,234960,5
armageddon+1998,520168,3
stardust+2007,89590,4
american+beauty+1999,303404,5
much+ado+about+nothing+1993,114492,4
twister+1996,929807,4
the+first+wives+club+1996,693233,1
the+flintstones+1994,225626,3
species+1995,250960,3
the+hunted+1995,744536,4
x-men+the+last+stand+2006,791415,4
midnight+in+paris+2011,372620,3
hoosiers+1986,212070,5
my+cousin+vinny+1992,432931,3
the+adventures+of+priscilla_+queen+of+the+desert+1994,417736,5
batman+1989,865202,3
being+john+malkovich+1999,747398,5
stalag+17+1953,841759,5
dead+poets+society+1989,310604,5
the+blair+witch+project+1999,834589,3
back+to+the+future+1985,334441,5
eraser+1996,998219,3
sleepless+in+seattle+1993,953525,4
american+pie+2+2001,868659,4
the+silence+of+the+lambs+1991,265560,5
stargate+1994,365294,4
apollo+13+1995,883038,3
lawrence+of+arabia+1962,111692,2
the+matrix+1999,954945,4
treasure+planet+2002,777642,3
terminator+2+judgment+day+1991,615217,4
to+wong+foo_+thanks+for+everything+julie+newmar+1995,656365,3
showgirls+1995,113383,1
a+bugs+life+1998,997726,3
after+hours+1985,464078,4
lethal+weapon+3+1992,759117,4
sabrina+1995,286293,3
shrek+2001,699759,5
kalifornia+1993,144391,4
scream+1996,291490,4
mystery+men+1999,301204,4
dumb+and+dumber+1994,714329,5
300+2006,167521,4
corrina_+corrina+1994,241079,4
a+clockwork+orange+1971,747098,3
se7en+1995,993658,3
beauty+and+the+beast+1991,124247,5
mr.+hollands+opus+1995,116200,4
four+weddings+and+a+funeral+1994,937288,3
burnt+by+the+sun+1994,545886,5
blade+runner+1982,949482,4
ace+ventura+pet+detective+1994,711781,3
the+three+musketeers+1993,707091,4
the+dark+crystal+1982,250270,4
cocoon+1985,234043,3
escape+from+new+york+1981,337092,3
dave+1993,724103,3
music+from+another+room+1998,229154,3
robocop+1987,906296,3
speed+1994,604382,3
the+terminator+1984,528882,3
broken+arrow+1996,850,1
the+silence+of+the+lambs+1991,248221,5
the+godfather+1972,268746,3
apocalypse+now+1979,33607,5
blast+from+the+past+1999,998652,3
the+fox+and+the+hound+1981,643380,4
superman+iv+the+quest+for+peace+1987,521159,3
of+mice+and+men+1992,389682,4
the+lord+of+the+rings+the+two+towers+2002,734895,5
north+by+northwest+1959,971732,5
the+truman+show+1998,227301,3
baseketball+1998,3658,3
se7en+1995,413666,4
the+matrix+1999,755887,5
grumpier+old+men+1995,877167,2
how+the+grinch+stole+christmas+2000,310772,5
the+king+and+i+1956,181467,4
faceoff+1997,286369,4
the+notebook+2004,709932,4
the+13th+warrior+1999,324010,3
pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,876306,4
predator+1987,361190,3
ordinary+people+1980,394280,5
runaway+bride+1999,570345,3
forrest+gump+1994,289115,3
honey+i+blew+up+the+kid+1992,829810,1
spirit+stallion+of+the+cimarron+2002,318891,5
top+secret+1984,970927,3
anna+and+the+king+1999,7728,5
mortal+kombat+1995,268284,2
ace+ventura+when+nature+calls+1995,228517,4
batman+forever+1995,289255,4
tin+cup+1996,164944,3
the+maltese+falcon+1941,648958,4
mr++mrs+bridge+1990,598948,5
house+on+haunted+hill+1999,339309,3
raiders+of+the+lost+ark+1981,25895,4
louis+c.k.+live+at+the+beacon+theater+2011,193183,4
trainspotting+1996,737865,4
sleepless+in+seattle+1993,839369,3
the+empire+strikes+back+1980,569309,3
a+time+to+kill+1996,210632,4
harry+potter+and+the+deathly+hallows+part+2+2011,231476,3
the+kids+are+all+right+2010,809634,3
lost+in+translation+2003,227301,4
the+matrix+1999,346292,4
no+country+for+old+men+2007,668114,5
casino+1995,574111,4
dead+man+walking+1995,257165,5
daylight+1996,221794,3
blood+simple+1984,277746,4
sleepy+hollow+1999,107082,3
things+to+do+in+denver+when+youre+dead+1995,664316,1
unzipped+1995,73772,3
cinema+paradiso+1988,305228,4
the+lord+of+the+rings+the+return+of+the+king+2003,328255,4
pirates+of+the+caribbean+at+worlds+end+2007,663644,4
leon+the+professional+1994,177641,3
taxi+driver+1976,102635,4
bubba+ho-tep+2002,732753,1
mr.+deeds+2002,432669,2
forrest+gump+1994,99113,4
nine+to+five+1980,12371,2
the+hangover+2009,977256,3
true+lies+1994,833867,3
the+wedding+singer+1998,710772,4
beauty+and+the+beast+1991,419343,4
phenomenon+1996,677758,2
the+english+patient+1996,489465,3
manhattan+murder+mystery+1993,7894,4
the+lord+of+the+rings+the+two+towers+2002,377515,4
oceans+twelve+2004,881057,3
dragonheart+1996,737027,3
shall+we+dance+1996,924312,4
true+romance+1993,612782,4
being+john+malkovich+1999,453456,5
poltergeist+ii+the+other+side+1986,966330,4
moonrise+kingdom+2012,693321,4
problem+child+2+1991,559146,1
e.t.+the+extra-terrestrial+1982,985990,4
fantastic+four+2005,447136,4
grumpy+old+men+1993,865413,5
pinocchio+1940,640758,3
almost+famous+2000,893017,4
a+few+good+men+1992,909599,5
the+lady+vanishes+1938,295908,4
like+water+for+chocolate+1992,301656,5
batman+1989,705598,3
quiz+show+1994,777138,5
theatre+of+blood+1973,357650,4
star+wars+1977,817861,3
the+fall+2008,6269,4
the+curious+case+of+benjamin+button+2008,949874,4
the+day+the+earth+stood+still+1951,379522,3
batman+1989,301809,3
pleasantville+1998,622146,3
bullets+over+broadway+1994,336680,3
sling+blade+1996,857246,3
chicken+run+2000,404069,2
a+perfect+murder+1998,822095,4
doctor+zhivago+1965,717619,4
dangerous+liaisons+1988,920251,4
easy+rider+1969,175446,4
romancing+the+stone+1984,308801,4
under+siege+2+dark+territory+1995,21485,2
kissed+1996,922207,4
independence+day+1996,636652,4
to+kill+a+mockingbird+1962,446820,4
pretty+woman+1990,181223,4
arlington+road+1999,660899,4
the+silence+of+the+lambs+1991,864930,5
kindergarten+cop+1990,923218,4
from+dusk+till+dawn+1996,234514,4
city+slickers+ii+the+legend+of+curlys+gold+1994,660654,3
the+mummy+1999,886436,5
the+ultimate+gift+2006,42784,5
the+goonies+1985,168384,5
chasing+amy+1997,897028,5
you+can+count+on+me+2000,445744,4
alien+1992,832478,2
american+beauty+1999,67019,5
willy+wonka++the+chocolate+factory+1971,140127,2
the+negotiator+1998,826833,5
star+trek+ii+the+wrath+of+khan+1982,352574,1
spy+hard+1996,964521,3
ghostbusters+1984,949482,5
the+santa+clause+1994,38870,4
threesome+1994,137992,2
the+pursuit+of+happyness+2006,968713,4
seven+samurai+1954,905423,3
the+green+mile+1999,258596,2
slc+punk+1998,849147,3
the+whole+wide+world+1996,200266,3
the+net+1995,800486,4
conan+the+barbarian+1982,581086,3
it+came+from+hollywood+1982,151377,3
the+color+purple+1985,488816,1
lethal+weapon+4+1998,244000,2
the+princess+bride+1987,463034,4
north+by+northwest+1959,458999,4
fantastic+4+rise+of+the+silver+surfer+2007,782769,4
pinocchio+1940,768060,4
the+lord+of+the+rings+the+return+of+the+king+2003,679401,5
the+aristocats+1970,258596,4
the+italian+job+2003,586917,4
con+air+1997,627189,1
lemony+snickets+a+series+of+unfortunate+events+2004,531891,5
shrek+2001,261703,5
sleepless+in+seattle+1993,62682,5
gladiator+2000,613177,5
raising+arizona+1987,949979,4
shallow+grave+1994,826281,3
rounders+1998,539418,4
man+on+the+moon+1999,273934,5
i.q.+1994,184458,3
cliffhanger+1993,705598,3
the+postman+1994,579648,4
legends+of+the+fall+1994,979058,3
reservoir+dogs+1992,355073,5
twelve+monkeys+1995,44289,3
the+cable+guy+1996,85606,3
the+phantom+1996,608554,3
requiem+for+a+dream+2000,760231,5
miss+congeniality+2000,231476,1
dick+tracy+1990,297326,3
splendor+in+the+grass+1961,342697,5
twister+1996,353082,4
kiss+kiss+bang+bang+2005,771119,4
the+boondock+saints+1999,319155,4
wag+the+dog+1997,492322,4
stargate+1994,956929,3
the+dish+2000,888112,4
mr.+hollands+opus+1995,375996,3
goldeneye+1995,346816,1
wild+things+1998,852905,4
crumb+1994,330249,4
body+snatchers+1993,652754,3
kissing+jessica+stein+2001,790457,2
double+indemnity+1944,9970,4
one+flew+over+the+cuckoos+nest+1975,221705,3
the+godfather+part+ii+1974,159337,3
analyze+this+1999,980880,4
while+you+were+sleeping+1995,890762,5
in+the+mouth+of+madness+1994,718272,2
field+of+dreams+1989,3437,1
shallow+grave+1994,488256,4
dragonheart+1996,606433,3
the+sixth+sense+1999,556840,4
superman+1978,665768,4
pulp+fiction+1994,520206,4
clear+and+present+danger+1994,77226,2
judge+dredd+1995,863772,4
8+mile+2002,260125,4
while+you+were+sleeping+1995,565540,5
i+am+legend+2007,8674,4
back+to+the+future+1985,569716,4
copycat+1995,914177,4
the+mask+1994,66308,3
independence+day+1996,309714,3
batman+1989,582580,3
home+alone+1990,310304,3
jesus+son+1999,538668,4
jeffrey+1995,243958,5
independence+day+1996,917202,1
boys+1996,894552,3
aliens+1986,849808,5
johnny+mnemonic+1995,437870,2
natural+born+killers+1994,452679,1
how+to+make+an+american+quilt+1995,672687,5
crocodile+dundee+ii+1988,55745,1
erin+brockovich+2000,194041,4
the+shawshank+redemption+1994,39151,4
conquest+of+the+planet+of+the+apes+1972,967867,5
contact+1997,455233,5
terminator+salvation+2009,24618,4
space+jam+1996,82033,3
the+princess+bride+1987,484519,5
gone+with+the+wind+1939,208331,5
yojimbo+1961,214990,4
the+godfather+1972,831032,5
oliver+1968,513924,4
in+china+they+eat+dogs+1999,885251,5
the+return+of+martin+guerre+1982,73035,5
kill+bill+vol.+1+2003,901385,4
scary+movie+3+2003,213169,4
legion+2010,590117,3
the+silence+of+the+lambs+1991,190243,5
from+dusk+till+dawn+1996,189069,3
return+of+the+jedi+1983,128297,4
with+honors+1994,913469,3
another+stakeout+1993,888755,4
con+air+1997,453103,4
alien+1992,207696,1
batman+forever+1995,738115,2
steamboat+willie+1928,931272,3
8+mile+2002,838861,4
free+willy+1993,61331,2
babe+1995,282993,2
lethal+weapon+2+1989,647381,4
the+river+wild+1994,769940,2
get+shorty+1995,332545,3
mr.+hollands+opus+1995,753822,4
the+godfather+part+ii+1974,532860,4
honeymoon+in+vegas+1992,99862,4
memento+2000,282013,3
frenzy+1972,893913,4
apollo+13+1995,25410,3
kull+the+conqueror+1997,995793,5
spider-man+2002,685965,4
cliffhanger+1993,777153,3
braveheart+1995,714329,5
mission+impossible+1996,912521,4
dazed+and+confused+1993,136420,3
the+red+violin+1998,876729,4
jurassic+park+1993,45297,2
love+actually+2003,329047,5
sunshine+on+leith+2013,263730,4
a+shot+in+the+dark+1964,455212,4
disclosure+1994,816051,4
dumb+and+dumber+1994,633031,3
mission+impossible+1996,257165,3
jumpin+jack+flash+1986,378174,2
much+ado+about+nothing+1993,414518,5
beverly+hills+cop+iii+1994,630950,4
revenge+of+the+nerds+1984,540599,3
the+fly+1986,218315,3
sliding+doors+1998,88208,3
close+encounters+of+the+third+kind+1977,191582,4
stigmata+1999,339747,2
the+lord+of+the+rings+the+fellowship+of+the+ring+2001,634649,5
spy+hard+1996,97136,5
pretty+woman+1990,935819,3
casino+royale+2006,422036,5
edward+scissorhands+1990,880946,4
snatch+2000,129652,5
the+virgin+suicides+1999,213231,1
three+colors+blue+1993,40205,5
the+goonies+1985,443166,4
four+weddings+and+a+funeral+1994,356357,4
the+lost+world+jurassic+park+1997,82033,3
true+lies+1994,680095,4
one+flew+over+the+cuckoos+nest+1975,557301,5
the+color+purple+1985,829071,5
glory+1989,257366,5
the+sixth+sense+1999,215565,4
fight+club+1999,630893,5
mission+impossible+1996,377988,3
i+shot+andy+warhol+1996,933588,4
schindlers+list+1993,220987,5
galaxy+quest+1999,622658,5
dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,374214,4
titanic+1997,540893,5
march+of+the+penguins+2005,672854,2
bad+boys+ii+2003,677130,4
blade+1998,241696,3
dark+city+1998,31695,4
the+mosquito+coast+1986,691539,3
all+about+the+benjamins+2002,638405,4
air+force+one+1997,922153,1
magnolia+1999,412965,2
six+degrees+of+separation+1993,788636,5
life+is+beautiful+1997,283592,3
the+green+mile+1999,31901,5
the+third+man+1949,657343,3
the+princess+bride+1987,191104,5
popeye+1980,431527,3
the+naked+gun+2+the+smell+of+fear+1991,894552,4
y+tu+mam+tambin+2001,205562,4
dracula+1992,589536,4
the+maltese+falcon+1941,977256,4
fight+club+1999,968213,4
the+shawshank+redemption+1994,126398,4
i_+robot+2004,31695,5
the+grifters+1990,493187,4
boogie+nights+1997,537022,1
identity+2003,986967,4
the+stepford+wives+1975,845392,5
mighty+aphrodite+1995,994963,4
the+shawshank+redemption+1994,92572,4
harold++kumar+escape+from+guantanamo+bay+2008,828968,4
snow+white+and+the+seven+dwarfs+1937,117736,3
dial+m+for+murder+1954,461140,5
dumb+and+dumber+1994,428472,3
new+nightmare+1994,960035,3
big+fish+2003,314213,2
madagascar+2005,1837,3
tin+cup+1996,92250,3
the+sting+1973,553710,4
goldfinger+1964,980478,4
vicky+cristina+barcelona+2008,616695,2
thelma++louise+1991,293728,5
the+truth+about+cats++dogs+1996,930340,4
excalibur+1981,755269,1
oceans+eleven+2001,412477,1
syriana+2005,342440,4
never+been+kissed+1999,692361,2
blade+1998,830985,3
bill++teds+excellent+adventure+1989,521294,5
charlies+angels+2000,201526,2
stargate+1994,201318,4
million+dollar+baby+2004,199929,5
places+in+the+heart+1984,123748,3
drop+dead+gorgeous+1999,616759,4
primal+fear+1996,544667,3
balto+1995,663169,5
district+9+2009,919169,5
gattaca+1997,734895,4
accepted+2006,387858,3
cube+1997,434418,4
sudden+death+1995,643997,4
dances+with+wolves+1990,304267,5
chinatown+1974,281219,4
a+bronx+tale+1993,440159,5
harry+potter+and+the+deathly+hallows+part+1+2010,868659,4
the+craft+1996,49654,4
winnie+the+pooh+and+the+blustery+day+1968,663262,4
betsys+wedding+1990,928957,2
true+lies+1994,141843,5
one+flew+over+the+cuckoos+nest+1975,951530,5
shutter+island+2010,758110,3
american+movie+1999,235357,4
crouching+tiger_+hidden+dragon+2000,639290,5
gladiator+2000,123558,5
cast+away+2000,438752,4
two+family+house+2000,157897,4
clerks+1994,235357,4
free+willy+1993,152257,2
heat+1995,53864,4
blade+trinity+2004,211069,4
maverick+1994,910355,3
schindlers+list+1993,612800,4
beverly+hills+cop+iii+1994,240830,3
blood+work+2002,278394,3
dumb+and+dumber+1994,862159,2
speed+1994,387935,4
avp+alien+vs.+predator+2004,512,4
breakfast+at+tiffanys+1961,411226,2
the+goonies+1985,330288,3
a+nightmare+on+elm+street+1984,535324,4
raising+arizona+1987,416141,3
groundhog+day+1993,734895,3
downfall+2004,891423,4
d2+the+mighty+ducks+1994,340658,2
500+days+of+summer+2009,620182,4
executive+decision+1996,486036,3
the+three+musketeers+1993,665516,4
monsters_+inc.+2001,100924,4
the+muppet+christmas+carol+1992,564539,4
the+godfather+1972,32594,4
battleship+potemkin+1925,463789,4
the+postman+1994,151822,3
eyes+wide+shut+1999,445045,5
private+parts+1997,182475,3
ransom+1996,44289,3
juno+2007,342556,4
batman+forever+1995,714329,3
dave+1993,421230,3
austin+powers+the+spy+who+shagged+me+1999,851771,4
city+slickers+ii+the+legend+of+curlys+gold+1994,505389,4
forrest+gump+1994,717927,3
goodfellas+1990,374754,4
any+given+sunday+1999,838288,3
the+incredibles+2004,808714,4
jerry+maguire+1996,394216,5
adaptation.+2002,710511,3
the+full+monty+1997,460071,2
cool+runnings+1993,144189,4
rounders+1998,815334,5
my+fair+lady+1964,808714,5
a+christmas+story+1983,154041,3
three+colors+red+1994,392734,5
inception+2010,370919,4
sense+and+sensibility+1995,996287,5
independence+day+1996,633679,3
pocahontas+1995,417736,1
sid++nancy+1986,392193,5
seven+samurai+1954,843267,5
ghost+1990,22023,3
before+night+falls+2000,891851,3
happy+gilmore+1996,732402,3
the+usual+suspects+1995,814296,5
crank+high+voltage+2009,320458,4
star+wars+1977,350175,4
crimson+tide+1995,939240,3
hancock+2008,826980,4
mighty+aphrodite+1995,63588,3
terminator+2+judgment+day+1991,124915,4
das+boot+1981,96343,5
boogie+nights+1997,280094,3
braveheart+1995,394528,4
stargate+1994,538608,5
snow+white+and+the+seven+dwarfs+1937,124750,4
return+of+the+jedi+1983,808087,5
mulholland+drive+2001,474993,4
apocalypse+now+1979,20016,2
an+american+werewolf+in+paris+1997,827497,3
deep+rising+1998,633393,1
bad+santa+2003,230110,4
indiana+jones+and+the+last+crusade+1989,21624,5
dead+man+walking+1995,488532,5
chocolat+2000,578288,3
little+miss+sunshine+2006,124915,5
forrest+gump+1994,670608,4
sleepy+hollow+1999,21506,4
the+mask+of+zorro+1998,307475,3
thank+you+for+smoking+2005,319155,4
in+the+name+of+the+father+1993,523157,3
the+mask+1994,611143,5
down+with+love+2003,3733,3
goodfellas+1990,638755,5
the+secret+garden+1993,546548,4
the+lord+of+the+rings+the+fellowship+of+the+ring+2001,706845,5
down+periscope+1996,86391,2
troy+2004,859134,4
pleasantville+1998,371367,4
bad+boys+1995,677130,3
twelve+monkeys+1995,918468,4
sixteen+candles+1984,890397,3
tin+cup+1996,461859,2
the+fox+and+the+hound+1981,262461,4
live+free+or+die+hard+2007,590257,4
x-men+2000,308412,3
the+rock+1996,276861,1
psycho+1960,975161,3
shadowlands+1993,993078,4
the+frighteners+1996,691852,3
the+godfather+part+ii+1974,3204,4
american+pie+1999,433321,4
willy+wonka++the+chocolate+factory+1971,26367,5
willy+wonka++the+chocolate+factory+1971,704495,5
forrest+gump+1994,624908,3
donnie+darko+2001,393402,3
smokey+and+the+bandit+part+3+1983,194682,1
se7en+1995,101004,4
the+naked+gun+33+the+final+insult+1994,93663,4
event+horizon+1997,112475,1
four+weddings+and+a+funeral+1994,737937,4
the+princess+and+the+warrior+2000,430528,4
home+alone+1990,177387,3
fear+and+loathing+in+las+vegas+1998,51975,4
human+nature+2001,838448,3
the+fugitive+1993,721558,4
dances+with+wolves+1990,881677,4
batman+1989,862159,3
dangerous+beauty+1998,710038,2
harry+potter+and+the+prisoner+of+azkaban+2004,838922,4
the+piano+1993,193559,1
mystery+men+1999,867493,5
crimson+tide+1995,530922,4
m*a*s*h+1970,947954,4
lethal+weapon+1987,696313,4
star+trek+generations+1994,590375,4
carnage+2011,809634,3
the+pallbearer+1996,989619,3
breaking+away+1979,303404,4
true+lies+1994,833217,4
monty+python+and+the+holy+grail+1975,631513,5
jeepers+creepers+2+2003,311231,5
almost+famous+2000,814894,2
star+wars+1977,722252,5
beauty+and+the+beast+1991,836272,3
love+and+death+on+long+island+1997,306957,3
star+wars+1977,708514,5
arachnophobia+1990,441458,1
the+rookie+2002,461280,5
almost+famous+2000,430728,5
arachnophobia+1990,108917,3
ferris+buellers+day+off+1986,435456,3
the+evil+dead+1981,531584,5
clerks+1994,751862,5
casablanca+1942,439727,3
the+thin+red+line+1998,464048,5
sgt.+bilko+1996,878765,3
10+things+i+hate+about+you+1999,499864,4
terminator+2+judgment+day+1991,583514,5
american+beauty+1999,899936,4
malcolm+x+1992,674818,4
crouching+tiger_+hidden+dragon+2000,653491,4
the+dead+zone+1983,163730,3
clerks+1994,892594,3
harry+potter+and+the+goblet+of+fire+2005,182948,5
13+going+on+30+2004,788034,4
gladiator+1992+1992,160078,4
the+lawnmower+man+1992,536729,1
talladega+nights+the+ballad+of+ricky+bobby+2006,229687,4
the+chamber+1996,49654,4
eraser+1996,120795,4
natural+born+killers+1994,329697,3
scarface+1983,281501,3
harry+potter+and+the+chamber+of+secrets+2002,530189,3
eraser+1996,481583,3
arsenic+and+old+lace+1944,229230,4
star+wars+episode+i+-+the+phantom+menace+1999,335283,4
whats+eating+gilbert+grape+1993,146923,5
american+beauty+1999,920919,5
harry+potter+and+the+goblet+of+fire+2005,259450,5
french+kiss+1995,380752,4
sunset+boulevard+1950,266890,5
nosferatu+1922,738838,4
the+fifth+element+1997,228517,3
grumpier+old+men+1995,348130,2
escape+from+new+york+1981,905988,1
the+lion+king+1994,16541,4
taxi+driver+1976,247727,4
bringing+out+the+dead+1999,521947,4
sgt.+bilko+1996,507536,1
harry+potter+and+the+chamber+of+secrets+2002,393451,3
raiders+of+the+lost+ark+1981,453716,4
dave+1993,128154,4
mr.+wrong+1996,674326,5
the+white+ribbon+2009,336267,5
arthur+1981,653512,2
american+pie+1999,500971,3
